_id,title,link1,link2,link3,link4,selected,isTrue,,,,
"""6639c4d0078f0b3454c91bc8""",Extending Database Technology,https://dastlab.github.io/edbticdt2024/,https://edbt.org/,https://openproceedings.org/html/pages/2024_edbt.html,https://uni-salzburg.elsevierpure.com/en/activities/international-conference-on-extending-database-technology-edbt-20,https://dastlab.github.io/edbticdt2024/,link1,,,,
"""6639c4e6078f0b3454c91bd8""",Foundations of Software Science and Computational Structures,https://etaps.org/2024/conferences/fossacs/,https://etaps.org/about/fossacs/,https://library.oapen.org/handle/20.500.12657/89912,https://www.amazon.com/Foundations-Software-Science-Computation-Structures/dp/3031572270,https://etaps.org/2024/conferences/fossacs/,link1,,,,
"""6639c4f8078f0b3454c91be6""",Graph Drawing,http://graphdrawing.github.io/gd2024/,http://graphdrawing.github.io/gd2024/pages/cfp/,https://graphdrawing.github.io/gd2024/,http://www.graphdrawing.org/gdcontest/2024/creative/,https://graphdrawing.github.io/gd2024/,link3,,,,
"""6639c50f078f0b3454c91bfc""",IEEE Automatic Speech Recognition and Understanding Workshop,https://signalprocessingsociety.org/blog/call-proposals-ieee-asru-2025,http://www.asru2023.org/,https://signalprocessingsociety.org/blog/asru-2023-2023-ieee-automatic-speech-recognition-and-understanding-workshop,https://resourcecenter.ieee.org/workshops/asru,http://www.asru2023.org/,link2,,,,
"""6639c513078f0b3454c91c00""",IEEE Computer Security Foundations Symposium (was CSFW),https://csf2024.ieee-security.org/,https://csf2024.ieee-security.org/cfp.html,https://csf2024.ieee-security.org/cfw.html,https://csf2024.ieee-security.org/venue.html,https://csf2024.ieee-security.org/,link1,,,,
"""6639c51d078f0b3454c91c08""",IEEE Conference on Computer Vision and Pattern Recognition,https://cvpr.thecvf.com/,https://cvpr.thecvf.com/Conferences/2024/Dates,https://cvpr.thecvf.com/Conferences/2024/AcceptedPapers,https://cvpr.thecvf.com/Conferences/2024/CallForPapers,https://cvpr.thecvf.com/,link1,,,,
"""6639c539078f0b3454c91c24""",IEEE International Conference on Automatic Face and Gesture Recognition,https://fg2024.ieee-biometrics.org/,https://fg2024.ieee-biometrics.org/important-dates/,https://fg2024.ieee-biometrics.org/workshops/,https://fg2024.ieee-biometrics.org/conference-program/,https://fg2024.ieee-biometrics.org/,link1,,,,
"""6639c540078f0b3454c91c2a""",IEEE International Conference on Blockchain and Cryptocurrency,https://icbc2024.ieee-icbc.org/,https://icbc2024.ieee-icbc.org/authors/call-papers,https://icbc2024.ieee-icbc.org/program,https://icbc2024.ieee-icbc.org/workshop,https://icbc2024.ieee-icbc.org/,link1,,,,
"""6639c542078f0b3454c91c2c""",IEEE International Conference on Cloud Computing,https://www.cloud-conf.net/cscloud/2024/cscloud/index.html,https://www.cloudcom2024.org/,https://www.ieeecloudsummit.org/2024-cfp,https://ieeemobilecloud.com/,,link1,,,,
"""6639c69c4c771c093141cb90""","IEEE International Conference on Program Comprehension (previously IWPC, changed in 2006)",https://conf.researchr.org/home/icpc-2024,https://conf.researchr.org/series/icpc,https://conf.researchr.org/home/icpc-2023,https://twitter.com/icpcconf,https://conf.researchr.org/home/icpc-2024,link1,,,,
"""6639c6b14c771c093141cba4""",IEEE International Enterprise Distributed Object Computing Conference,https://edocconference.org/,https://edocconference.org/2022/,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000274,https://www.proceedings.com/56426.html,https://conferences.big.tuwien.ac.at/biweek2024/edoc.php,,,,,
"""6639c49e078f0b3454c91b98""",European Conference on Evolutionary Computation in Combinatorial Optimisation,https://www.evostar.org/2024/evocop/,https://galaxybookshop.com/book/9783031577116,https://44thand3rdbookseller.com/book/9783031577116,https://www.evostar.org/2024/about/,https://www.evostar.org/2024/evocop/,link1,,,,
"""6639c4be078f0b3454c91bb6""",European Symposium on Algorithms,https://algo-conference.org/2024/esa/,https://algo-conference.org/esa/,https://drops.dagstuhl.de/entities/conference/ESA,https://10times.com/e15k-rxgg-9g42,https://algo-conference.org/2024/esa/,link1,,,,
"""6639c4c0078f0b3454c91bb8""",European Symposium on Artificial Neural Networks,https://www.esann.org/,https://www.esann.org/node/3,https://www.esann.org/program,https://www.esann.org/special-sessions,https://www.esann.org/,link1,,,,
"""6639c4d6078f0b3454c91bcc""",Financial Cryptography and Data Security Conference,https://fc24.ifca.ai/,https://fc24.ifca.ai/cfp.html,https://fc24.ifca.ai/program.html,https://fc24.ifca.ai/registration.html,https://fc24.ifca.ai/,link1,,,,
"""6639c4e0078f0b3454c91bd4""",Forum on Specification and Design Languages,http://www.fdl-conference.com/index.html,https://fdl-conference.com/prevconf.html,https://es.cs.rptu.de/cgi-bin/confToolGet.sh?task=searchEntry&shortName=FDL,https://10times.com/e12d-fs7x-s2zs-2,http://www.fdl-conference.com/index.html,link1,,,,
"""6639c51f078f0b3454c91c0a""",IEEE Conference on Local Computer Networks,https://www.ieeelcn.org/,https://www.ieeelcn.org/Author_CfP.html,https://www.ieeelcn.org/Program.html,https://www.ieeelcn.org/Committees.html,https://www.ieeelcn.org/,link1,,,,
"""6639c525078f0b3454c91c10""",IEEE Conference on Virtual Reality and 3D User Interfaces,https://ieeevr.org/2024/,https://ieeevr.org/2024/contribute/papers/,https://ieeevr.org/2024/program/overview/,https://ieeevr.org/2024/program/papers/,https://ieeevr.org/2024/contribute/papers/,link2,,,,
"""6639c554078f0b3454c91c3c""",IEEE International Conference on Cybernetics and Intelligent Systems,https://www.cis-ram.org/2024/,https://www.conferencelists.org/event/2024-ieee-international-conference-on-cybernetics-and-intelligent-systems-cis-and-ieee-international-conference-on-robotics-automation-and-mechatronics-ram/,http://www.cis-ram.org/2024/image/CISRAM_CfP_2024.pdf,https://ieeexplore.ieee.org/xpl/conhome/10370007/proceeding,https://www.cis-ram.org/2024/,link1,,,,
"""6639c556078f0b3454c91c3e""",IEEE International Conference on Data Mining,https://www.icdm2024.org/,https://icdm2024.org/dates/,https://icdm2024.org/call_for_papers/,https://icdm2024.org/call_for_workshops/,https://www.icdm2024.org/,link1,,,,
"""6639c67e4c771c093141cb74""",IEEE International Conference on Fog and Edge Computing,https://icfec2024.ontariotechu.ca/,https://publications.ait.ac.at/en/activities/8th-ieee-international-conference-on-fog-and-edge-computing-icfec,https://www.conferencelists.org/event/2024-ieee-8th-international-conference-on-fog-and-edge-computing-icfec/,https://ieeexplore.ieee.org/xpl/conhome/1821484/all-proceedings,https://icfec2024.ontariotechu.ca/,link1,,,,
"""6639c6aa4c771c093141cb9e""",IEEE International Conference on Visual Communications and Image Processing (was SPIE ... pre 2011),https://www.vcip2024.org/,https://www.vcip2024.org/Call_for_Papers.html,https://2024.ieeeicip.org/,"https://www.quora.com/How-good-is-the-ICIP-conference#:~:text=The%20ICIP%20(International%20Conference%20on,submissions%20from%20around%20the%20world.",https://www.vcip2024.org/,link1,,,,
"""6639c6b84c771c093141cbac""",IEEE International Parallel and Distributed Processing Symposium (was IPPS and SPDP),https://www.ipdps.org/,https://www.ipdps.org/ipdps2024/2024-call-for-papers.html,https://www.ipdps.org/ipdps2024/,https://www.ipdps.org/ipdps2024/2024-advance-program.html,https://www.ipdps.org/,link1,,,,
"""6639c4cc078f0b3454c91bc4""",Exploring Modelling Methods in Systems Analysis and Design,https://www.emmsad.org/,https://twitter.com/emmsadconf,https://www.researchgate.net/publication/354677755_EMMSAD'05_Exploring_Modelling_Methods_for_Systems_Analysis_and_Design_CAiSE'05_Proceedings_of_the_Tenth_International_Workshop_on_Exploring_Modeling_Methods_in_Systems_Analysis_and_Design_Network_of_E,https://www.researchgate.net/publication/354552359_Proceedings_EMMSAD'07_Exploring_Modelling_Methods_for_Systems_Analysis_and_Design,https://www.emmsad.org/,link1,,,,
"""6639c4e3078f0b3454c91bd6""",Foundations of Genetic Algorithms,https://hpi.de/foga2023/,https://www.spotseven.de/16th-international-conference-on-foundations-of-genetic-algorithms-foga/,https://www.spotseven.de/16th-international-conference-on-foundations-of-genetic-algorithms-foga/,https://www.amazon.ca/Foundations-Genetic-Algorithms-2003-FOGA/dp/0122081552,https://hpi.de/foga2023/,link1,,,,
"""6639c503078f0b3454c91bf0""",Heterogeneity in Computing Workshop,https://hcw-ipdps.org/,https://hcw-ipdps.org/program,https://hcw.pages.dev/cfp,https://www.researchgate.net/publication/328456217_The_Twenty_Sixth_International_Heterogeneity_in_Computing_Workshop_HCW_and_to_the_Fifteenth_International_Workshop_on_Algorithms_Models_and_Tools_for_Parallel_Computing_on_Heterogeneous_Platforms_Hete,https://hcw.pages.dev/,link3,,,,
"""6639c51b078f0b3454c91c06""",IEEE Conference on Computational Complexity,https://drops.dagstuhl.de/storage/00lipics/lipics-vol264-ccc2023/LIPIcs.CCC.2023/LIPIcs.CCC.2023.pdf,https://computationalcomplexity.org/,https://computationalcomplexity.org/Archive/2024/cfp.php,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000112,https://computationalcomplexity.org/,link2,,,,
"""6639c529078f0b3454c91c14""",IEEE Congress on Services,https://services.conferences.computer.org/2024/,https://services.conferences.computer.org/2024/info-for-authors/,https://services.conferences.computer.org/2024/organizers/,https://services.conferences.computer.org/2024/attend/,https://services.conferences.computer.org/2024/,link1,,,,
"""6639c53b078f0b3454c91c26""",IEEE International Conference on Autonomic Computing,https://conf.researchr.org/home/acsos-2024,https://2024.acsos.org/series/acsos,https://ieeexplore.ieee.org/xpl/conhome/1001178/all-proceedings,https://2024.acsos.org/track/acsos-2024-papers,https://2024.acsos.org/track/acsos-2024-papers,link4,,,,
"""6639c54b078f0b3454c91c34""",IEEE International Conference on Cognitive Informatics,http://www.icc-cs.cn/,https://ieeexplore.ieee.org/xpl/conhome/10101484/proceeding,https://www.informs.org/Meetings-Conferences/INFORMS-Conference-Calendar/Past-Events/The-5th-IEEE-International-Conference-on-Cognitive-Informatics,https://ieeexplore.ieee.org/document/9811324,,link1,,,,
"""6639c54d078f0b3454c91c36""",IEEE International Conference on Computer and Information Technology,https://cit2024.org/,https://icits.me/,https://10times.com/cit-xian,https://icitcom.umy.ac.id/2024/,https://mobinets.cn/conf/cit2023/index.html,,,,cái này có thể dùng làm case sai,
"""6639c6934c771c093141cb88""",IEEE International Conference on Intelligent Systems,https://www.ieee-is.org/,https://www.ieee-is.org/news/next-ieee-conference/,https://www.ieee-is.org/conference-programme/,https://www.ieee-is.org/location/,https://www.ieee-is.org/news/next-ieee-conference/,link2,,,,
"""6639c6954c771c093141cb8a""",IEEE International Conference on Mobile Ad-hoc and Sensor Systems,https://cis.temple.edu/ieeemass2023/,https://cis.temple.edu/ieeemass2023/,https://ieeexplore.ieee.org/xpl/conhome/10355/proceeding,https://researchportal.helsinki.fi/en/activities/ieee-international-conference-on-mobile-ad-hoc-and-sensor-systems-2,https://sites.google.com/view/ieee-mass-2024,,,,,
"""6639c69a4c771c093141cb8e""",IEEE International Conference on Pervasive Computing and Communications,https://percom.org/2024/,https://www.computer.org/csdl/proceedings/percom/2024/1W3x0BB3crK,https://www.percom.org/call-for-papers/,"https://mc.net.ist.osaka-u.ac.jp/en/activity/percom2023/#:~:text=IEEE%20PerCom%20is%20CORE%20A,acceptance%20rate%20for%20this%20conference.",https://percom.org/2024/,link1,,,,
"""6639c69e4c771c093141cb92""",IEEE International Conference on Robotics and Automation,https://2024.ieee-icra.org/,https://2024.ieee-icra.org/registration-travel/,https://2024.ieee-icra.org/program/,https://2024.ieee-icra.org/registration/,https://2024.ieee-icra.org/,link1,,,,
"""6639c4ac078f0b3454c91ba4""",European Conference on Object-Oriented Programming,https://2024.ecoop.org/,https://2024.ecoop.org/dates,https://2024.ecoop.org/track/ecoop-2024-artifact-evaluation,https://2024.ecoop.org/track/ecoop-2024-papers,https://2024.ecoop.org/track/ecoop-2024-papers,link4,,,,
"""6639c48d078f0b3454c91b88""",European Chapter on Combinatorial Optimization,https://ecco.grenoble-inp.fr/,https://ecco.grenoble-inp.fr/index.php?page=3,https://www.gor-ev.de/ecco-xxxiv-the-34th-conference-of-the-european-chapter-on-combinatorial-optimization,https://ecco2023.euro-online.org/,https://ecco2024.euro-online.org/,,,,,
"""6639c4b6078f0b3454c91bae""",European Conference on Technology Enhanced Learning,https://ea-tel.eu/ec-tel-conference,https://teachonline.ca/training-opportunities/upcoming-conferences/european-conference-technology-enhanced-learning-ec-tel-responsive-and-sustainable,https://ea-tel.eu/ectel2024,https://twitter.com/ectelconference,https://ea-tel.eu/ectel2024,link3,,,,
"""6639c4ba078f0b3454c91bb2""",European MPI Users' Group Conference,https://eurompi23.github.io/,https://events.vsc.ac.at/event/123/,https://www.conferencelists.org/event/31st-european-mpi-users-group-meeting/,https://www.mpi-forum.org/meetings/,https://events.vsc.ac.at/event/123/,link2,,,,
"""6639c4c4078f0b3454c91bbc""",European Symposium On Research In Computer Security,https://esorics2024.org/,https://esorics2024.org/call_for_papers-en,https://esorics2024.org/accepted_workshops,https://esorics2023.org/,https://esorics2024.org/,link1,,,,
"""6639c4c6078f0b3454c91bbe""",European Workshop on Computational Geometry,https://eurocg2024.math.uoi.gr/,https://www.eurocg.org/,https://www.eventora.com/en/Events/eurocg2024,https://www.sciencedz.net/en/conference/107228-eurocg-2024-40th-european-workshop-on-computational-geometry,https://eurocg2024.math.uoi.gr/,link1,,,,
"""6639c4d9078f0b3454c91bce""",Flexible Query-Answering Systems,https://fqas.org/,https://www.sciencedirect.com/science/article/pii/S0169023X23001064,https://www.amazon.com/Flexible-Query-Answering-Systems-International-ebook/dp/B0CDKF7QFX,https://peters.co.uk/book-page/9783031429347,,link1,,,,
"""6639c4de078f0b3454c91bd2""",Formal Methods in Computer-Aided Design,https://www.conferencelists.org/event/2024-formal-methods-in-computer-aided-design-fmcad/,https://fmcad.org/FMCAD24/,https://fmcad.org/FMCAD24/cfp/,https://fmcad.org/FMCAD24/venue/,https://fmcad.org/FMCAD24/,link2,,,,
"""6639c4f6078f0b3454c91be4""","GI International Conference on Detection of Intrusions and Malware, and Vulnerability Assessment",https://www.dimva.org/,https://dimva.org/dimva2024/,https://www.dimva.org/dimva2009/,https://www.dimva.org/dimva2008/,https://dimva.org/dimva2024/,link2,,,,
"""6639c4fa078f0b3454c91be8""",Graphics Interface,https://graphicsinterface.org/proceedings/gi2022/,https://www.sciencedz.net/en/conference/107029-gi-24-graphics-interface-2024,https://graphicsinterface.org/conference/2024/,https://graphicsinterface.org/conference/2024/cfp/,https://graphicsinterface.org/conference/2024/,link3,,,,
"""6639c505078f0b3454c91bf2""",Human System Interaction,http://welcometohsi.org/,https://www.incose.org/events/hsi2024,https://hsi.engr.tamu.edu/,https://www.incose.org/events/2024/05/27/default-calendar/incose-hsi-working-group-international-spring-school-on-human-ai-teaming,https://www.flextechchair.org/HSI2024/home-1.html,,,,,
"""6639c53e078f0b3454c91c28""",IEEE International Conference on Big Data,https://bigdataieee.org/,https://www3.cs.stonybrook.edu/~ieeebigdata2024/,https://www3.cs.stonybrook.edu/~ieeebigdata2024/ImportantDates.html,https://www3.cs.stonybrook.edu/~ieeebigdata2024/CallPapers.html,https://www3.cs.stonybrook.edu/~ieeebigdata2024/,link2,,,,
"""6639c558078f0b3454c91c40""",IEEE International Conference on Data Science and Advanced Analytics,https://dsaa2024.dsaa.co/,https://dsaa2024.dsaa.co/cfp-research-track.html,https://dsaa2024.dsaa.co/key-dates.html,https://dsaa2024.dsaa.co/cfp-applications-track.html,https://dsaa2024.dsaa.co/,link1,,,,
"""6639c6734c771c093141cb6a""",IEEE International Conference on Distributed Computing in Sensor Systems,https://dcoss.org/,https://www.dcoss.org/dcoss20/,https://dcoss.org/call-for-papers/,https://dcoss.org/program/,https://dcoss.org/dcoss23/,,,,,
"""6639c67a4c771c093141cb70""",IEEE international conference on ehealth networking applications and services (was International Workshop on Enterprise Networking and Computing in Health Care Industry; changed 2006),https://healthcom2024.ieee-healthcom.org/,https://healthcom2024.ieee-healthcom.org/authors,https://www.proceedings.com/00698.html,https://www.proceedings.com/53071.html,https://healthcom2024.ieee-healthcom.org/,link1,,,,
"""6639c67c4c771c093141cb72""",IEEE International Conference on Engineering of Complex Computer Systems,https://cyprusconferences.org/iceccs2024/,https://conferencealerts.com/show-event?id=257036,https://mailman.isti.cnr.it/hyperkitty/list/hcitaly@isti.cnr.it/thread/USRSAKXYF7QIO6LZ3W3A2T6NO45XQGUN/,https://ieeexplore.ieee.org/xpl/conhome/9763564/proceeding,https://cyprusconferences.org/iceccs2024/,link1,,,,
"""6639c6834c771c093141cb78""",IEEE International Conference on Global Software Engineering,https://waset.org/global-software-engineering-conference-in-august-2024-in-moscow,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001266,https://ieeexplore.ieee.org/document/4031730,https://conf.researchr.org/home/icse-2024,https://waset.org/global-software-engineering-conference-in-august-2024-in-moscow,link1,,,,
"""6639c6874c771c093141cb7c""",IEEE International Conference on High Performance Computing and Simulation,https://ieeexplore.ieee.org/xpl/conhome/1800007/all-proceedings,https://ieeexplore.ieee.org/xpl/conhome/9183768/proceeding,https://www.isc-hpc.com/,https://ieeexplore.ieee.org/xpl/conhome/8030510/proceeding,,link1,,,,
"""6639c68e4c771c093141cb84""",IEEE International Conference on Intelligence and Security Informatics,https://ieee-itss.org/conf/isi/,https://ieee-isi.org/,https://ieee-isi.org/2023/,https://ieeexplore.ieee.org/xpl/conhome/1001810/all-proceedings,https://ieee-isi.org/2023/,link3,,,,
"""6639c6a24c771c093141cb96""",IEEE International Conference on Service-Oriented Computing and Applications,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001856,https://www.scimagojr.com/journalsearch.php?q=19700168804&tip=sid&clean=0,https://ieeexplore.ieee.org/xpl/conhome/7795278/proceeding,https://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001856,https://www.soca-ieee.org/index.html,,,,,
"""6639c6a44c771c093141cb98""","IEEE International Conference on Software Analysis, Evolution and Reengineering",https://conf.researchr.org/home/saner-2024,https://conf.researchr.org/track/saner-2024/saner-2024-papers,https://twitter.com/sanerconf,https://2021.icse-conferences.org/series/saner,https://conf.researchr.org/home/saner-2024,link1,,,,
"""6639c6ac4c771c093141cba0""",IEEE International Conference on Web Services,https://www.servicessociety.org/icws,https://www.confident-conference.org/index.php/Event_Series:ICWS,https://services.conferences.computer.org/2024/,https://services.conferences.computer.org/2024/info-for-authors/,https://icws.conferences.computer.org/2024/,,,,,
"""6639c6b24c771c093141cba6""",IEEE International Geoscience and Remote Sensing Symposium,https://www.2024.ieeeigarss.org/,https://www.2024.ieeeigarss.org/congress.php,https://www.2024.ieeeigarss.org/papers.php,https://www.2024.ieeeigarss.org/registration.php,https://www.2024.ieeeigarss.org/,link1,,,,
"""6639c48f078f0b3454c91b8a""",European Conference on Ambient Intelligence,https://www.isami-conference.net/,http://sdy.eap.gr/ami-european-conference-on-ambient-intelligence-call-for-papers/,https://www.clocate.com/conferences-on+european-ambient-intelligence-ami/dHg=/p15/,https://www.ecai2024.eu/,,link1,,,,
"""6639c499078f0b3454c91b94""",European Conference on Computer Vision,https://eccv.ecva.net/,https://eccv2024.ecva.net/Conferences/2024/Dates,https://eccv.ecva.net/Conferences/2024/CallForPapers,https://eccv.ecva.net/Conferences/2024/Workshops,https://eccv.ecva.net/,link1,,,,
"""6639c49c078f0b3454c91b96""",European Conference on Digital Government (was European Conference on e-Government ECEG),https://www.clocate.com/european-conference-on-digital-government-ecdg/660/,https://www.academic-bookshop.com/ourshop/prod_6963556-ECDG-2019-Proceedings-of-the-19th-European-Conference-on-Digital-Government-PRINT-VERSION.html,https://data.europa.eu/en/news-events/events/egov-2024,https://dgsociety.org/egov-2024/,,link1,,,,
"""6639c4a2078f0b3454c91b9c""",European Conference on Information Retrieval,https://www.ecir2024.org/,https://www.ecir2024.org/key-dates/,https://www.ecir2024.org/2023/05/22/call-for-full-papers/,https://www.ecir2024.org/programmes/,https://www.ecir2024.org/,link1,,,,
"""6639c4c9078f0b3454c91bc0""",European-Japanese Conference on Information Modelling and Knowledge Bases,https://ejc.um.si/,https://ejc2023.um.si/,https://kmeducationhub.de/international-conference-information-modelling-knowledge-bases-ejc/,https://ejc2024.ds.musashino-u.ac.jp/,,link1,,,,
"""6639c4cb078f0b3454c91bc2""",Eurosys Conference,http://2024.eurosys.org/,https://2024.eurosys.org/program.html,https://2024.eurosys.org/cfp.html,https://2024.eurosys.org/accepted-papers.html,http://2024.eurosys.org/,link1,,,,
"""6639c4cf078f0b3454c91bc6""",Extended Semantic Web Conference (was European Semantic Web Conference),https://2024.eswc-conferences.org/,https://2024.eswc-conferences.org/conference-venue/,https://2024.eswc-conferences.org/conference-metadata/,https://2024.eswc-conferences.org/conference-proceedings/,,link1,,,,
"""6639c4ee078f0b3454c91bde""",Fundamental Approaches to Software Engineering,https://etaps.org/2024/conferences/fase/,https://etaps.org/about/fase/,https://twitter.com/faseconf,https://library.oapen.org/handle/20.500.12657/89913,https://etaps.org/2024/conferences/fase/,link1,,,,
"""6639c507078f0b3454c91bf4""",Human-Agent Interaction,https://hai-conference.net/hai2024/,https://hai-conference.net/conferences/,https://research.utwente.nl/en/activities/12th-international-conference-on-human-agent-interaction-hai-2024,https://hai-conference.net/hai2024/,https://hai-conference.net/hai2024/,link1,,,,
"""6639c511078f0b3454c91bfe""",IEEE Bioinformatics and Bioengineering,http://www.bibe2024.kg.ac.rs/,http://www.icbibe.org/,http://www.icbibe.org/Committee.aspx,https://ieeexplore.ieee.org/xpl/conhome/1000075/all-proceedings,http://www.bibe2024.kg.ac.rs/,link1,,,,
"""6639c52f078f0b3454c91c1a""",IEEE Global Internet Symposium,https://infocom2023.ieee-infocom.org/ieee-global-internet-gi-symposium,https://globecom2024.ieee-globecom.org/registration,https://globecom2024.ieee-globecom.org/,https://globecom2024.ieee-globecom.org/call-papers,https://infocom2023.ieee-infocom.org/ieee-global-internet-gi-symposium,link1,,,,
"""6639c537078f0b3454c91c22""",IEEE International Conference on Advanced Video and Signal Based Surveillance,https://signalprocessingsociety.org/blog/avss-2024-2024-ieee-international-conference-advanced-video-and-signal-based-surveillance,https://signalprocessingsociety.org/event-names/avss,https://avss2024.org/program.php,https://avss2024.org/registration.php,https://zinc.cse.buffalo.edu/ubmdfl/AVSS2024/index.php,,,,,
"""6639c547078f0b3454c91c30""",IEEE International Conference on Cloud Computing Technology and Science (International Conference on Cloud Computing pre 2010),https://www.cloudcom2024.org/,https://www.cloudcom2024.org/cfp,https://www.cloud-conf.net/cscloud/2024/cscloud/index.html,https://www.scimagojr.com/journalsearch.php?q=19700190334&tip=sid&clean=0,https://www.cloudcom2024.org/,link1,,,,
"""6639c54f078f0b3454c91c38""",IEEE International Conference on Computer Communications,https://infocom2024.ieee-infocom.org/,https://infocom2024.ieee-infocom.org/program/accepted-paper-list-main-conference,https://infocom2024.ieee-infocom.org/program,https://infocom2024.ieee-infocom.org/authors/call-papers-main-conference,https://infocom2024.ieee-infocom.org/,link1,,,,
"""6639c6784c771c093141cb6e""",IEEE International Conference on e-Science and Grid Computing,https://boothsquare.com/events/19th-ieee-international-conference-on-e-science/editions/ieee-escience-2024/8a9ec771-a391-41a8-adc9-78bf69392ae5/,https://www.escience-conference.org/about/,https://ieeexplore.ieee.org/xpl/conhome/1001511/all-proceedings,https://www.escience-conference.org/2024/call-for-papers,https://www.escience-conference.org/2024/,link4,,,,
"""6639c6a64c771c093141cb9a""","IEEE International Conference on Software Maintenance and Evolution (prior to 2014 was ICSM, IEEE International Conference on Software Maintenance)",https://conf.researchr.org/home/icsme-2024,https://icsme.github.io/,https://icsme.computer.org/2022/,https://conf.researchr.org/track/icsme-2024/icsme-2024-papers,https://conf.researchr.org/track/icsme-2024/icsme-2024-papers,link4,,,,
"""6639c4b2078f0b3454c91baa""",European Conference on Software Architecture,https://conf.researchr.org/home/ecsa-2024,https://conf.researchr.org/series/ecsa,https://twitter.com/ecsaconf,https://twitter.com/ECSACONF/status/1755292017255420214,https://conf.researchr.org/home/ecsa-2024,link1,,,,
"""6639c4b4078f0b3454c91bac""",European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty,http://www.ecsqaru.org/,https://iris.uniroma1.it/retrieve/2eb79c97-af66-4dc9-9054-6c830c2be634/Symbolic%20and%20Quantitative%20Approaches%20to%20Reasoning%20with%20Uncertainty_%2017th%20European%20Conference%2C%20ECSQARU%202023%2C%20TOC.pdf,https://www.amazon.com/Symbolic-Quantitative-Approaches-Reasoning-Uncertainty/dp/3031456076,https://www.barnesandnoble.com/w/symbolic-and-quantitative-approaches-to-reasoning-with-uncertainty-zied-bouraoui/1144032241,,link1,,,,
"""6639c4ec078f0b3454c91bdc""",Frontiers in Education,https://2024.fie-conference.org/,https://2024.fie-conference.org/submission-guidelines/full-wip-paper-guidelines,https://2024.fie-conference.org/submission-guidelines/panel-guidelines,https://2024.fie-conference.org/submission-guidelines/special-session-guidelines,https://2024.fie-conference.org/,link1,,,,
"""6639c552078f0b3454c91c3a""",IEEE International Conference on Computer Vision,"https://iser.org.in/conf/index.php?id=2622714#:~:text=Welcome%20to%20(ICCV%2D24),experts%20of%20to%20one%20platform.",https://cvpr.thecvf.com/,https://openaccess.thecvf.com/,https://cvpr.thecvf.com/Conferences/2023,https://www.researchfora.net/event/index.php?id=2622743,,,,,
"""6639c6804c771c093141cb76""",IEEE International Conference on Fuzzy Systems,https://2024.ieeewcci.org/fuzz-ieee-call-for-papers,https://2023.fuzz-ieee.org/,https://2024.ieeewcci.org/,https://2024.ieeewcci.org/authors/call-for-papers,https://2024.ieeewcci.org/,link1,,,,
"""6639c6854c771c093141cb7a""",IEEE International Conference on High Performance Computing and Communications,https://hpcc.vn/publications/,http://www.ieee-hpcc.org/2022/call4paper.html,http://www.ieee-hust-ncc.org/2024/HPCC/index.html,http://www.ieee-hust-ncc.org/2024/HPCC/CallForPapers.html,http://www.ieee-hust-ncc.org/2024/HPCC/index.html,link3,,,,
"""6639c6b44c771c093141cba8""",IEEE International Joint Conference on Neural Networks,https://2024.ieeewcci.org/ijcnn-call-for-papers,https://2024.ieeewcci.org/ijcnn-call-for-papers,https://www.inns.org/ijcnn-home,https://2023.ijcnn.org/,https://2024.ieeewcci.org/,link1,,,,
"""6639c4a0078f0b3454c91b9a""",European Conference on Genetic Programming,https://www.evostar.org/2024/eurogp/,https://www.evostar.org/2024/wp-content/uploads/2023/10/evo2024-conf-flyers-extended-deadline-eurogp-261023.pdf,https://shelflifebooksrva.com/book/9783031569562,https://library.iiitd.edu.in/cgi-bin/koha/opac-detail.pl?biblionumber=187528,https://www.evostar.org/2024/,link1,,,,
"""6639c493078f0b3454c91b8e""",European Conference on Computational Biology,https://eccb2024.fi/,https://eccb2024.fi/calls,https://eccb2024.fi/newsletter-no-1,https://eccb2024.fi/news,https://eccb2024.fi/,link1,,,,
"""6639c4a5078f0b3454c91b9e""",European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Database (PKDD and ECML combined from 2008),https://2024.ecmlpkdd.org/,https://2023.ecmlpkdd.org/,https://kmeducationhub.de/european-conference-on-machine-learning-and-principles-and-practice-of-knowledge-discovery-in-databases-ecml-pkdd/,https://lamarr-institute.org/events/ecm-pkdd-2024/,https://2024.ecmlpkdd.org/,link1,,,,
"""6639c4ae078f0b3454c91ba6""",European Conference on Operations Research,https://euro2024cph.dk/,https://euro2024cph.dk/programme/plenary-keynote-speakers,https://euro2024cph.dk/registration/registration,https://euro2024cph.dk/programme/call-for-abstracts,https://euro2024cph.dk/,link1,,,,
